PC1,PC2
0.4997012944976527,-0.16476457489054858
0.43411662839523424,2.757464145636129
-2.2637082065595973,3.373548361054913
1.6641063849411817,1.0847147890685291
2.8660425185183955,0.6734452468428526
-1.287548610580751,0.46134719431311877
0.8204529830117476,-1.1018421837147419
-1.5500224141505505,-0.2826644391241395
-2.7152925164631583,-1.9493812058598419
-1.7560197966435118,-1.9491016364945826
1.7101209718231607,0.6063378128835023
-0.6013103491095853,-0.23020304272988867
-1.4901362362090433,-1.5611427792612156
2.6214700238737634,-0.3657687247717169
-0.5041980410254518,-1.042627119404918
-0.9505010876165373,0.33771158046630056
0.11086838388064499,1.653040767104927
1.6017880998794236,1.2774089095813612
-1.3809557809494553,-1.442526830108811
0.1931871499136696,-1.5190439967495475
0.33042772968466533,0.7738542567488065
2.2401108703284764,1.2991429436434025
0.5971749281464573,1.4496462040983558
2.726321108425894,-0.5977733177746697
-2.8343186853425077,3.723010456795272
-5.367794644034981,1.9207917607941147
0.7733509844088178,1.5860706935672624
-3.1541864596746163,2.4968870801619274
-4.801291226007892,1.1339487668948818
-0.16523619992664013,1.6239821186050547
-0.6389344406317331,0.14768858417266417
1.4886325242699623,1.9186576483402031
-0.2601763205382433,-0.7238183898518625
-2.455633326761457,0.4018324005909059
0.6587234987322698,-0.3416636512689626
-1.3065364098021497,0.5862545648319213
-3.4182814052621984,2.062643662825773
-0.08992481430649707,1.147475255221123
2.5358730998793555,0.3649822002004803
-1.8334959575786307,-1.1412783817098109
-1.8340053316751102,0.6846453725571268
1.5368127680499506,2.693821950942806
-3.249814823125037,-1.8932777486060812
-0.5042367481817586,0.21111541451170188
-0.10476730177587021,2.0320259416717836
-2.797340983926131,-0.007022385731017903
-1.916215783689928,3.1548759208746495
-0.4960604677151194,-1.2929903329631551
-3.2695778028417544,-0.30594893008150464
2.0860906663192167,-0.4965485388588394
-2.9465142022192983,-1.9425554163284118
-0.3143999745030293,-0.19939343907982948
0.0877392888818616,3.028803224609981
0.8895662488425949,-1.2619333015249874
-0.9167592694098231,0.010412203868164847
2.1417216861567074,2.6859424720614284
-3.662427246839919,0.6964887325909046
-0.61548071327736,0.3956948605728455
-4.866956444085976,0.5945313461255746
-3.9007869687904906,1.5624052326302185
-1.61542778202582,-0.46864868676929566
-0.8789083124775805,1.290568154573986
-2.9480032522057864,-0.7908911685360934
-0.2060936920073952,0.2300751777705142
-3.8693290111957888,-3.044632344482088
-3.2619656434721604,4.063761323941547
-0.38280375593273414,3.842507627646096
-5.957951487452423,1.2097041172498162
-1.9256301169677208,2.292021042466829
-2.785013792814065,1.1301520870120634
